gisjoin_1790,cnty_area_1790,gisjoin_1990,cnty_area_1990,cnty_part_area,cnty_part_pop_m2,cnty_part_pop_m3,cnty_part_pop_m4,cnty_pop_m2,cnty_pop_m3,cnty_pop_m4,m1_weight,m2_weight,m3_weight,m4_weight
G1303030,9867459936.440001,G1301650,912850366.233,135515543.744,61.837791,63.736893,64.627762,4552,4552,4552,.01373358,.013584752,.014001953,.014197663
G1303030,9867459936.440001,G1301670,793887676.877,793887678.947,366.87347,385.87994,379.75903,4552,4552,4552,.080455117,.080596104,.084771514,.083426856
G1303030,9867459936.440001,G1301670,793887676.877,.103472588971,0,0,0,4552,4552,4552,1.0486244e-11,0,0,0
G1303030,9867459936.440001,G1301670,793887676.877,.0370353297263,0,0,0,4552,4552,4552,3.7532789e-12,0,0,0
G1303030,9867459936.440001,G1301750,2119951027.64,611433188.524,282.42334,291.01575,291.14175,4552,4552,4552,.061964598,.062043793,.063931406,.063959084
G1303030,9867459936.440001,G1301750,2119951027.64,.351195942737,0,0,0,4552,4552,4552,3.5591322e-11,0,0,0
G1303030,9867459936.440001,G1301750,2119951027.64,.0788143662157,0,0,0,4552,4552,4552,7.9873001e-12,0,0,0
G1303030,9867459936.440001,G1301750,2119951027.64,.0370353297263,0,0,0,4552,4552,4552,3.7532789e-12,0,0,0
G1303030,9867459936.440001,G1302090,640551881.133,.0557996440621,0,0,0,4552,4552,4552,5.6549145e-12,0,0,0
G1303030,9867459936.440001,G1302090,640551881.133,640551879.3609999,300.4209,316.70813,322.99503,4552,4552,4552,.064915583,.065997563,.0695756,.070956729
G1303030,9867459936.440001,G1302090,640551881.133,.310996333797,0,0,0,4552,4552,4552,3.1517365e-11,0,0,0
G1303030,9867459936.440001,G1302670,1264506380.16,945350633.6849999,435.63339,445.17007,470.28244,4552,4552,4552,.095804863,.095701538,.097796589,.10331336
G1303030,9867459936.440001,G1302790,954789968.8609999,.506788402429,0,0,0,4552,4552,4552,5.1359559e-11,0,0,0
G1303030,9867459936.440001,G1302790,954789968.8609999,954789968.136,434.24896,458.0163,477.32993,4552,4552,4552,.096761473,.095397398,.1006187,.10486158
G1303030,9867459936.440001,G1302830,523680408.335,523680408.575,240.8905,139.8259,140.65173,4552,4552,4552,.05307145,.052919704,.030717464,.030898888
G1303030,9867459936.440001,G1302830,523680408.335,.0788143662157,0,0,0,4552,4552,4552,7.9873001e-12,0,0,0
G1303030,9867459936.440001,G1303030,1772536796.36,.18143590254,0,0,0,4552,4552,4552,1.8387295e-11,0,0,0
G1303030,9867459936.440001,G1303030,1772536796.36,1772536796.05,817.27411,855.26019,829.24811,4552,4552,4552,.17963456,.17954177,.18788669,.18217225
G1303030,9867459936.440001,G1303090,777367380.4859999,.0557996440621,0,0,0,4552,4552,4552,5.6549145e-12,0,0,0
G1303170,5498348299.4,G1300590,314126415.25,.0512889977401,0,0,0,31499.998,31499.998,31500,9.3280739e-12,0,0,0
G1303170,5498348299.4,G1300590,314126415.25,6769137.04114,34.432499,37.058823,33.805431,31499.998,31499.998,31500,.0012311219,.0010930953,.0011764707,.0010731883
G1303170,5498348299.4,G1301050,970052748.467,.111534315276,0,0,0,31499.998,31499.998,31500,2.0285058e-11,0,0,0
G1303170,5498348299.4,G1301050,970052748.467,970052747.87,5526.416,5830.5879,5803.7427,31499.998,31499.998,31500,.1764262,.17544179,.18509804,.1842458
G1303170,5498348299.4,G1301330,1052160131.64,132801196.738,768.99249,827.64703,806.4328,31499.998,31499.998,31500,.024152925,.024412462,.02627451,.025601041
G1303170,5498348299.4,G1301470,664126540.91,285983767.581,1664.2375,1747.941,1600.72,31499.998,31499.998,31500,.052012667,.052832942,.055490196,.050816506
G1303170,5498348299.4,G1301810,666367363.49,.186609682979,0,0,0,31499.998,31499.998,31500,3.3939226e-11,0,0,0
G1303170,5498348299.4,G1301810,666367363.49,666367363.661,3822.0076,3292.0586,3522.5176,31499.998,31499.998,31500,.1211941,.12133358,.1045098,.11182596
G1303170,5498348299.4,G1301950,739635356.148,.111534315276,0,0,0,31499.998,31499.998,31500,2.0285058e-11,0,0,0
G1303170,5498348299.4,G1301950,739635356.148,.0512889977401,0,0,0,31499.998,31499.998,31500,9.3280739e-12,0,0,0
G1303170,5498348299.4,G1301950,739635356.148,.117783349745,0,0,0,31499.998,31499.998,31500,2.1421588e-11,0,0,0
G1303170,5498348299.4,G1301950,739635356.148,404201478.691,2301.2388,2470.5881,2343.0168,31499.998,31499.998,31500,.073513255,.0730552,.078431375,.074381486
G1303170,5498348299.4,G1302210,1145229949.32,.117783349745,0,0,0,31499.998,31499.998,31500,2.1421588e-11,0,0,0
G1303170,5498348299.4,G1302210,1145229949.32,987888745.118,5669.8848,6102.3525,5959.9668,31499.998,31499.998,31500,.1796701,.17999636,.1937255,.18920529
G1303170,5498348299.4,G1302650,506259609.219,387538490.287,2220.8962,2390.2939,2419.0955,31499.998,31499.998,31500,.070482709,.07050465,.075882353,.076796681
G1303170,5498348299.4,G1302650,506259609.219,.296200959462,0,0,0,31499.998,31499.998,31500,5.3870897e-11,0,0,0
G1303170,5498348299.4,G1302650,506259609.219,.0470464497032,0,0,0,31499.998,31499.998,31500,8.5564698e-12,0,0,0
G1303170,5498348299.4,G1303010,742656070.438,429089616.216,2461.9238,1358.8235,1377.3435,31499.998,31499.998,31500,.078039728,.078156315,.043137256,.043725189
G1303170,5498348299.4,G1303010,742656070.438,.296200959462,0,0,0,31499.998,31499.998,31500,5.3870897e-11,0,0,0
G1303170,5498348299.4,G1303170,1227655754.19,1227655754.36,7029.9688,7442.6465,7633.3599,31499.998,31499.998,31500,.2232772,.22317362,.23627451,.24232888
G1303170,5498348299.4,G1303170,1227655754.19,.186609682979,0,0,0,31499.998,31499.998,31500,3.3939226e-11,0,0,0
G2400010,2811984958.86,G2400010,1113218676.54,1113218676.54,1904.097,1836.8833,2072.9036,4809,4809,4809,.39588359,.39594448,.38196784,.43104669
G2400010,2811984958.86,G2400230,1698766282.33,1698766282.33,2904.9028,2972.1167,2736.0967,4809,4809,4809,.60411644,.60405546,.61803216,.56895334
G2400030,1755501132.37,G2400030,1093793525.23,1093793525.23,14069.243,13385.722,13465.979,22598.002,22598,22598,.62306625,.62258792,.59234101,.59589249
G2400030,1755501132.37,G2400270,656682421.337,656682421.337,8464.6318,9142.4893,9072.7314,22598.002,22598,22598,.37407121,.37457433,.40457073,.40148383
G2400030,1755501132.37,G2405100,210323804.631,5025185.80348,64.125992,69.789993,59.289803,22598.002,22598,22598,.0028625363,.0028376842,.0030883262,.0026236747
G2400050,2302696521.36,G2400050,1578734431.04,1578734431.04,17460.994,17261.301,17375.637,25434,25433.998,25434,.68560249,.68652177,.67867035,.68316573
G2400050,2302696521.36,G2400130,1171700858.58,554205497.859,6104.1602,6317.4014,6136.8887,25434,25433.998,25434,.24067675,.24000001,.24838413,.24128681
G2400050,2302696521.36,G2405100,210323804.631,169756596.275,1868.8461,1855.2964,1921.4752,25434,25433.998,25434,.073720783,.073478259,.072945528,.075547501
G2400090,565138384.5880001,G2400090,565138384.5880001,565138384.5880001,8652,8652,8652,8652,8652,8652,1,1,1,1
G2400110,835527164.077,G2400110,841326492.893,835527163.985,9506,9506.001,9506,9506,9506.001,9506,1,1,1,1
G2400150,929932180.276,G2400150,929932180.276,929932180.276,13625,13625,13625,13625,13625,13625,1,1,1,1
G2400170,1200018503.81,G2400170,1200018503.81,1200018503.81,20613,20613,20613,20613,20613,20613,1,1,1,1
G2400190,1511943196.36,G2400110,841326492.893,5799329.35027,53.022709,76.764992,78.528374,15874.999,15875,15875,.0038356795,.0033400133,.0048355903,.0049466691
G2400190,1511943196.36,G2400110,841326492.893,.0413292553368,0,0,0,15874.999,15875,15875,2.7335190e-11,0,0,0
G2400190,1511943196.36,G2400190,1506143866.46,.0413292553368,0,0,0,15874.999,15875,15875,2.7335190e-11,0,0,0
G2400190,1511943196.36,G2400190,1506143866.46,1506143866.88,15821.977,15798.235,15796.472,15874.999,15875,15875,.99616432,.99665999,.99516445,.99505335
G2400210,2345884808.61,G2400130,1171700858.58,617495360.693,8048.3926,7562.4644,7537.7095,30791,30791,30791,.26322493,.26138783,.24560632,.24480236
G2400210,2345884808.61,G2400210,1728389451.79,1728389451.74,22742.607,23228.535,23253.291,30791,30791,30791,.7367751,.73861217,.75439364,.75519764
G2400250,1156992510.66,G2400250,1156992510.66,1156992510.66,14976.001,14976.001,14976,14976.001,14976.001,14976,1,1,1,1
G2400290,739797916.37,G2400290,739797916.37,739797916.37,12836.001,12836,12836,12836.001,12836,12836,1,1,1,1
G2400310,1364690298.44,G1100010,159396851.326,53644577.7972,723.80481,706.26129,723.44525,18003,18003,18003,.039308976,.040204678,.039230201,.040184706
G2400310,1364690298.44,G2400310,1311045720.64,1311045720.64,17279.195,17296.738,17279.555,18003,18003,18003,.96069103,.95979536,.96076977,.95981526
G2400330,1372629238.06,G1100010,159396851.326,105752273.528,1654.9333,1416.4211,1404.6555,21344,21344.002,21344.002,.077043585,.077536233,.066361554,.065810315
G2400330,1372629238.06,G2400330,1266876964.53,1266876964.53,19689.066,19927.58,19939.346,21344,21344.002,21344.002,.92295641,.92246377,.93363839,.93418968
G2400350,977359136.696,G2400350,977359136.696,977359136.696,15462.999,15463,15463,15462.999,15463,15463,1,1,1,1
G2400370,950234489.015,G2400370,950234489.015,950234489.015,15544,15543.999,15544,15544,15543.999,15544,1,1,1,1
G2400390,1431079262.18,G2400390,856720134.434,856720134.434,9331.1172,8697.3799,8529.7168,15610,15609.999,15610.001,.5986532,.59776533,.55716723,.54642642
G2400390,1431079262.18,G2400450,993811735.206,574359127.751,6278.8828,6912.6191,7080.2842,15610,15609.999,15610.001,.40134683,.40223464,.44283277,.45357358
G2400410,712531686.2410001,G2400410,712531686.2410001,712531686.2410001,13084,13084,13084,13084,13084,13084,1,1,1,1
G2400430,1210934437.7,G2400430,1210934437.7,1210934437.7,15822.001,15822,15822,15822.001,15822,15822,1,1,1,1
G2400470,1658847249.96,G2400450,993811735.206,419452607.455,2947.1038,3003.6194,3050.0571,11640,11640,11640,.25285789,.2531876,.2580429,.26203239
G2400470,1658847249.96,G2400470,1239394642.5,1239394642.5,8692.8965,8636.3809,8589.9434,11640,11640,11640,.74714214,.7468124,.74195713,.73796767
G2405100,35542022.552,G2405100,210323804.631,35542022.552,13503.001,13503,13503,13503.001,13503,13503,1,1,1,1
G2500010,1087060716.27,G2500010,1087060716.27,1087060716.27,17342,17342,17342,17342,17342,17342,1,1,1,1
G2500030,2495971708.06,G2500030,2450811199.85,2450811201.01,29693.6,29683.627,29776.512,30263,30263,30263.002,.98190665,.98118496,.98085541,.98392457
G2500030,2495971708.06,G2500030,2450811199.85,.280907851531,0,0,0,30263,30263,30263.002,1.1254449e-10,0,0,0
G2500030,2495971708.06,G2500110,1877039173.66,45160503.6867,569.3999,579.37311,486.49014,30263,30263,30263.002,.018093355,.018815052,.019144602,.01607541
G2500030,2495971708.06,G2500110,1877039173.66,.280907851531,0,0,0,30263,30263,30263.002,1.1254449e-10,0,0,0
G2500050,1506544944.37,G2500050,1489200689.06,1455922005.19,30624.053,30574.625,30485.213,31696,31696,31696,.966398,.96618038,.96462095,.96179998
G2500050,1506544944.37,G4400010,66704770.9064,2032.62736665,0,0,0,31696,31696,31696,1.3491980e-06,0,0,0
G2500050,1506544944.37,G4400070,1114557259.98,50620906.5474,1071.947,1121.3748,1210.7864,31696,31696,31696,.033600662,.033819631,.035379063,.038199972
G2500055,9814998055.870001,G2300010,1287795157.31,771160884.073,2003.6268,2048.6868,3995.8352,25530,25530.002,25530,.078569643,.078481272,.080246247,.15651529
G2500055,9814998055.870001,G2300010,1287795157.31,.587754172196,0,0,0,25530,25530.002,25530,5.9883272e-11,0,0,0
G2500055,9814998055.870001,G2300050,2383771607.96,2212637890.97,5774.395,5470.5176,13475.41,25530,25530.002,25530,.22543436,.22618076,.214278,.52782649
G2500055,9814998055.870001,G2300070,4517579049.21,.31947433792,0,0,0,25530,25530.002,25530,3.2549609e-11,0,0,0
G2500055,9814998055.870001,G2300070,4517579049.21,3369645967.13,8757.7461,9027.457,2518.7622,25530,25530.002,25530,.34331602,.34303746,.3536019,.098658919
G2500055,9814998055.870001,G2300170,5633811509.64,.31947433792,0,0,0,25530,25530.002,25530,3.2549609e-11,0,0,0
G2500055,9814998055.870001,G2300170,5633811509.64,.587754172196,0,0,0,25530,25530.002,25530,5.9883272e-11,0,0,0
G2500055,9814998055.870001,G2300170,5633811509.64,1972871872.23,5116.9146,5321.6226,4863.6338,25530,25530.002,25530,.20100583,.20042752,.20844583,.19050661
G2500055,9814998055.870001,G2300250,10606769480.4,1488681464.38,3877.3167,3661.7173,676.35956,25530,25530.002,25530,.15167415,.15187296,.14342801,.026492737
G2500070,288953611.844,G2500070,288953611.844,288953611.844,3255,3255,3255,3255,3255,3255,1,1,1,1
G2500090,1339813136.34,G2500090,1341034043.84,1337406667.85,57826.473,57820.734,57820.984,57879,57879,57879,.99820387,.99909246,.99899334,.99899763
G2500090,1339813136.34,G2500090,1341034043.84,.6777487467859999,0,0,0,57879,57879,57879,5.0585319e-10,0,0,0
G2500090,1339813136.34,G2500170,2194802062.65,2406467.38298,52.527691,58.264503,58.015125,57879,57879,57879,.0017961217,.00090754317,.0010066605,.0010023519
G2500090,1339813136.34,G2500170,2194802062.65,.6777487467859999,0,0,0,57879,57879,57879,5.0585319e-10,0,0,0
G2500150,4930698597.09,G2500110,1877039173.66,.099949002235,0,0,0,59656,59656.004,59656,2.0270759e-11,0,0,0
G2500150,4930698597.09,G2500110,1877039173.66,1831878670.6,22184.916,22212.342,17246.285,59656,59656.004,59656,.37152517,.37188071,.37234041,.28909558
G2500150,4930698597.09,G2500110,1877039173.66,.354661876143,0,0,0,59656,59656.004,59656,7.1929337e-11,0,0,0
G2500150,4930698597.09,G2500130,1642345438.34,1623339539.96,19606.963,19885.334,23930.646,59656,59656.004,59656,.32923114,.32866707,.33333331,.401144
G2500150,4930698597.09,G2500150,1412658152.98,.354661876143,0,0,0,59656,59656.004,59656,7.1929337e-11,0,0,0
G2500150,4930698597.09,G2500150,1412658152.98,1412658152.57,17077.422,17135.234,18062.277,59656,59656.004,59656,.28650263,.28626496,.28723404,.30277386
G2500150,4930698597.09,G2500270,4089612072.66,.099949002235,0,0,0,59656,59656.004,59656,2.0270759e-11,0,0,0
G2500150,4930698597.09,G2500270,4089612072.66,62822232.157,786.69916,423.09222,416.79214,59656,59656.004,59656,.01274104,.013187259,.0070921984,.0069865924
G2500153,32737724755.6,G2300030,17686117690.5,.141908859482,0,0,0,9542.001,9542,9542,4.3347196e-12,0,0,0
G2500153,32737724755.6,G2300030,17686117690.5,11807138136.6,3444.1748,3515.054,2004.8411,9542.001,9542,9542,.3606585,.36094889,.36837706,.21010701
G2500153,32737724755.6,G2300090,4395366459.92,4340088737.32,1259.5873,1212.0875,2182.0879,9542.001,9542,9542,.13257149,.13200453,.12702657,.22868244
G2500153,32737724755.6,G2300090,4395366459.92,.0788972487361,0,0,0,9542.001,9542,9542,2.4099796e-12,0,0,0
G2500153,32737724755.6,G2300130,975296038.844,337844924.665,97.429863,94.415245,176.89485,9542.001,9542,9542,.010319743,.010210632,.0098947017,.018538551
G2500153,32737724755.6,G2300190,9210116017.450001,.0788972487361,0,0,0,9542.001,9542,9542,2.4099796e-12,0,0,0
G2500153,32737724755.6,G2300190,9210116017.450001,4.49273464714,0,0,0,9542.001,9542,9542,1.3723417e-10,0,0,0
G2500153,32737724755.6,G2300190,9210116017.450001,8960201899.620001,2612.8123,2609.178,3561.6567,9542.001,9542,9542,.27369654,.27382225,.2734414,.37326103
G2500153,32737724755.6,G2300210,11337008443.3,4.49273464714,0,0,0,9542.001,9542,9542,1.3723417e-10,0,0,0
G2500153,32737724755.6,G2300210,11337008443.3,5722740687.4,1669.7262,1628.025,855.14349,9542.001,9542,9542,.1748057,.174987,.17061675,.089618891
G2500153,32737724755.6,G2300210,11337008443.3,.141908859482,0,0,0,9542.001,9542,9542,4.3347196e-12,0,0,0
G2500153,32737724755.6,G2300250,10606769480.4,5546866.08641,1.7502371,1.2758816,2.2681758,9542.001,9542,9542,.00016943346,.00018342453,.00013371218,.00023770444
G2500153,32737724755.6,G2300270,1956967486.03,1470949180.17,429.39148,456.12769,725.28143,9542.001,9542,9542,.044931319,.045000151,.047802106,.07600937
G2500153,32737724755.6,G2300290,7143590994.26,93214323.9813,27.128674,25.836603,33.826054,9542.001,9542,9542,.0028473062,.0028430801,.0027076716,.0035449648
G2500157,24365621491.6,G2300010,1287795157.31,516634275.115,634.33002,662.78229,1325.3104,29733,29733,29732.998,.02120341,.021334209,.022291133,.044573724
G2500157,24365621491.6,G2300030,17686117690.5,2797199060.81,3410.7437,3462.2356,1319.3795,29733,29733,29732.998,.11480106,.11471239,.11644421,.04437425
G2500157,24365621491.6,G2300050,2383771607.96,3582.89093766,0,0,0,29733,29733,29732.998,1.4704698e-07,0,0,0
G2500157,24365621491.6,G2300070,4517579049.21,727694336.6569999,885.62231,951.41327,961.89447,29733,29733,29732.998,.029865617,.029785838,.031998564,.032351077
G2500157,24365621491.6,G2300110,2463511412.07,.103959830911,0,0,0,29733,29733,29732.998,4.2666604e-12,0,0,0
G2500157,24365621491.6,G2300110,2463511412.07,.463667648303,0,0,0,29733,29733,29732.998,1.9029583e-11,0,0,0
G2500157,24365621491.6,G2300110,2463511412.07,2463511411.21,3011.8477,3007.9092,6450.5122,29733,29733,29732.998,.10110603,.10129646,.101164,.21694793
G2500157,24365621491.6,G2300130,975296038.844,637451110.6210001,781.93378,791.06274,2105.5557,29733,29733,29732.998,.026161907,.026298515,.026605548,.070815451
G2500157,24365621491.6,G2300150,1240591974.48,1240591974.65,1523.6119,1274.7869,3596.0667,29733,29733,29732.998,.05091567,.05124313,.042874478,.12094531
G2500157,24365621491.6,G2300190,9210116017.450001,98618047.3495,121.98654,125.60793,215.95784,29733,29733,29732.998,.0040474259,.0041027325,.0042245295,.0072632381
G2500157,24365621491.6,G2300210,11337008443.3,5614267752.97,6843.4453,6523.5947,2841.4592,29733,29733,29732.998,.23041759,.23016329,.21940587,.095565848
G2500157,24365621491.6,G2300210,11337008443.3,.126307720392,0,0,0,29733,29733,29732.998,5.1838499e-12,0,0,0
G2500157,24365621491.6,G2300230,671090540.702,671090540.702,813.65027,841.84039,2404.406,29733,29733,29732.998,.027542517,.027365226,.028313335,.080866583
G2500157,24365621491.6,G2300250,10606769480.4,.126307720392,0,0,0,29733,29733,29732.998,5.1838499e-12,0,0,0
G2500157,24365621491.6,G2300250,10606769480.4,.463667648303,0,0,0,29733,29733,29732.998,1.9029583e-11,0,0,0
G2500157,24365621491.6,G2300250,10606769480.4,9112541144.65,11109.314,11494.462,7436.1489,29733,29733,29732.998,.37399173,.37363583,.38658938,.25009751
G2500157,24365621491.6,G2300270,1956967486.03,486018302.36,596.51422,597.30579,1076.3079,29733,29733,29732.998,.019946886,.020062363,.020088986,.036199104
G2500157,24365621491.6,G2300270,1956967486.03,.103959830911,0,0,0,29733,29733,29732.998,4.2666604e-12,0,0,0
G2500170,2204703622.9,G2500170,2194802062.65,2166096814.03,41974.828,41972.184,41871.941,42769,42768.996,42769,.98248887,.98143113,.98136938,.97902548
G2500170,2204703622.9,G2500210,1060173941.2,13000569.3592,271.18024,278.88495,257.89453,42769,42768.996,42769,.0058967425,.0063405791,.0065207272,.0060299407
G2500170,2204703622.9,G2500250,156882361.339,20232795.9302,426.14038,418.32742,569.94849,42769,42768.996,42769,.0091771046,.0099637676,.0097810905,.013326205
G2500170,2204703622.9,G2500270,4089612072.66,5373443.42992,96.85009,99.601761,69.215683,42769,42768.996,42769,.0024372635,.0022644927,.002328831,.001618361
G2500190,128521985.681,G2500190,128521985.681,128521985.681,4555,4555,4555,4555,4555,4555,1,1,1,1
G2500230,1726883117.1,G2500230,1794681159.39,1726883117.1,29512,29512,29512,29512,29512,29512,1,1,1,1
G2500250,1266406669.02,G2500090,1341034043.84,3627375.70243,86.115173,89.830795,99.310745,44865.004,44865,44865,.0028643056,.0019194286,.0020022467,.0022135461
G2500250,1266406669.02,G2500170,2194802062.65,12572523.6664,258.34552,269.49237,249.10361,44865.004,44865,44865,.0099277142,.005758286,.0060067396,.0055522928
G2500250,1266406669.02,G2500210,1060173941.2,1046701972.79,22626.762,22794.564,22040.643,44865.004,44865,44865,.82651329,.50432986,.50807011,.49126586
G2500250,1266406669.02,G2500230,1794681159.39,67798042.28910001,1377.8428,1257.6311,1527.3911,44865.004,44865,44865,.053535759,.030710857,.028031452,.034044158
G2500250,1266406669.02,G2500250,156882361.339,135597518.195,20515.938,20453.48,20948.553,44865.004,44865,44865,.10707265,.45728153,.45588946,.46692416
G2500250,1266406669.02,G2500270,4089612072.66,109236.587479,0,0,0,44865.004,44865,44865,.000086257118,0,0,0
G2500255,10338730969,G2300030,17686117690.5,3081780491.85,822.76929,861.19141,525.82385,2760,2760,2760,.29808113,.29810482,.31202587,.19051589
G2500255,10338730969,G2300090,4395366459.92,55277726.8975,14.144266,13.547523,11.356511,2760,2760,2760,.0053466647,.0051247342,.0049085231,.0041146781
G2500255,10338730969,G2300190,9210116017.450001,151296068.529,40.030941,36.024097,23.867985,2760,2760,2760,.014633911,.014503964,.013052209,.0086478209
G2500255,10338730969,G2300290,7143590994.26,7050376669.26,1883.0555,1849.2369,2198.9517,2760,2760,2760,.68193829,.68226647,.67001337,.79672164
G2500270,4036263230.32,G2500130,1642345438.34,758418.018908,0,0,0,56764.004,56764,56764,.00018790102,0,0,0
G2500270,4036263230.32,G2500170,2194802062.65,13726256.2538,182.70168,187.4351,189.14665,56764.004,56764,56764,.0034007337,.0032186185,.0033020065,.0033321586
G2500270,4036263230.32,G2500210,1060173941.2,.0668909451739,0,0,0,56764.004,56764,56764,1.6572493e-11,0,0,0
G2500270,4036263230.32,G2500210,1060173941.2,471398.129714,14.053975,14.418085,30.508755,56764.004,56764,56764,.00011679073,.00024758605,.00025400051,.00053746661
G2500270,4036263230.32,G2500270,4089612072.66,4021307159.26,56567.25,56562.148,56544.344,56764.004,56764,56764,.99629456,.99653381,.99644405,.99613035
G2500270,4036263230.32,G2500270,4089612072.66,.0668909451739,0,0,0,56764.004,56764,56764,1.6572493e-11,0,0,0
G2500275,6883460912.8,G2300050,2383771607.96,171130135.293,718.07959,664.53741,744.89813,29078,29078.002,29078,.02486106,.024694944,.022853613,.025617242
G2500275,6883460912.8,G2300070,4517579049.21,420238745.898,1778.303,1670.3237,113.5382,29078,29078.002,29078,.061050501,.061156303,.057442866,.0039046083
G2500275,6883460912.8,G2300170,5633811509.64,3660939643.42,15480.951,15243.949,6602.4795,29078,29078.002,29078,.53184581,.53239393,.52424335,.22706099
G2500275,6883460912.8,G2300310,2631152386.76,2631152385.55,11100.666,11499.191,21617.084,29078,29078.002,29078,.38224265,.38175479,.39546016,.74341714
G3300050,3328440818.45,G3300050,1888457990.27,1888457990.27,16319.271,16190.149,17870.623,28753.002,28752.998,28753,.56737018,.56756753,.56307691,.62152201
G3300050,3328440818.45,G3300090,4532662359.31,4807666.22342,43.172676,44.235382,25.356834,28753.002,28752.998,28753,.00144442,.0015015015,.0015384615,.00088188483
G3300050,3328440818.45,G3300130,2477274400.36,7942596.89191,60.441742,53.082458,27.548677,28753.002,28752.998,28753,.0023862815,.0021021019,.0018461539,.00095811486
G3300050,3328440818.45,G3300130,2477274400.36,1.09547659014,0,0,0,28753.002,28752.998,28753,3.2912606e-10,0,0,0
G3300050,3328440818.45,G3300190,1429439685.96,1.09547659014,0,0,0,28753.002,28752.998,28753,3.2912606e-10,0,0,0
G3300050,3328440818.45,G3300190,1429439685.96,1427232563.1,12330.116,12465.53,10829.472,28753.002,28752.998,28753,.42879915,.42882884,.43353847,.37663797
G3300090,10222171000.9,G3300030,2569846338.16,782191302.013,1035.594,1064.2405,1213.114,13467.999,13468,13468.001,.076519094,.076892935,.079019934,.090073802
G3300090,10222171000.9,G3300070,4743355467.21,4743355467.16,6246.5449,6209.7363,3525.0757,13467.999,13468,13468.001,.46402624,.46380645,.46107337,.26173711
G3300090,10222171000.9,G3300090,4532662359.31,4527854691.72,5960.2725,5959.7471,8296.8555,13467.999,13468,13468.001,.44294453,.44255072,.44251165,.61604208
G3300090,10222171000.9,G3300130,2477274400.36,168267092.226,225.588,234.27577,432.95538,13467.999,13468,13468.001,.016460994,.016749926,.017394993,.032146968
G3300090,10222171000.9,G3300190,1429439685.96,502446.080672,0,0,0,13467.999,13468,13468.001,.000049152579,0,0,0
G3300110,3515671187.19,G3300110,2310763233.54,2240943940.5,20923.844,20993.426,23794.158,32883,32883,32883,.63741571,.63631189,.63842791,.72360057
G3300110,3515671187.19,G3300130,2477274400.36,1.09547659014,0,0,0,32883,32883,32883,3.1159814e-10,0,0,0
G3300110,3515671187.19,G3300130,2477274400.36,1273022573.05,11940.44,11870.428,9085.1455,32883,32883,32883,.36209944,.36311895,.36098981,.27628699
G3300110,3515671187.19,G3300190,1429439685.96,1704675.1832,18.715424,19.145851,3.6950808,32883,32883,32883,.00048487901,.00056915195,.00058224163,.00011237055
G3300110,3515671187.19,G3300190,1429439685.96,1.09547659014,0,0,0,32883,32883,32883,3.1159814e-10,0,0,0
G3300150,2934232629.17,G3300110,2310763233.54,69819293.0115,971.44568,993.23383,1247.3708,43184,43184,43184,.023794737,.022495501,.023000043,.028885024
G3300150,2934232629.17,G3300130,2477274400.36,1014971545.42,13272.049,13619.549,9252.3037,43184,43184,43184,.34590697,.30733719,.31538415,.21425305
G3300150,2934232629.17,G3300150,1849456161.96,1849441790.72,28940.504,28571.217,32684.326,43184,43184,43184,.63029826,.67016727,.66161579,.75686193
G3300170,3999569802.53,G3300010,1213535450.02,.812870157548,0,0,0,23611.002,23611,23611,2.0323940e-10,0,0,0
G3300170,3999569802.53,G3300010,1213535450.02,1213535449.47,7181.8521,6826.4878,5100.6782,23611.002,23611,23611,.30341649,.30417398,.28912321,.21602975
G3300170,3999569802.53,G3300030,2569846338.16,.812870157548,0,0,0,23611.002,23611,23611,2.0323940e-10,0,0,0
G3300170,3999569802.53,G3300030,2569846338.16,1787655035.6,10539.678,10410.066,8203.4043,23611.002,23611,23611,.44696182,.44638842,.44089901,.34743994
G3300170,3999569802.53,G3300130,2477274400.36,13070592.0745,88.519127,91.718651,116.63618,23611.002,23611,23611,.0032679995,.0037490628,.003884573,.0049399082
G3300170,3999569802.53,G3300150,1849456161.96,14371.2369269,0,0,0,23611.002,23611,23611,3.5931957e-06,0,0,0
G3300170,3999569802.53,G3300170,985294353.573,985294353.573,5800.9536,6282.7275,10190.281,23611.002,23611,23611,.24635008,.24568859,.26609325,.43159041
G3400030,1186294740.77,G3400030,622096285.396,622096285.396,6622.6548,7298.5381,8828.1748,12601,12601,12601,.5244028,.5255658,.57920307,.70059317
G3400030,1186294740.77,G3400170,124407128.931,124407128.931,1341.4308,1212.3411,2972.8872,12601,12601,12601,.10487033,.10645431,.096209906,.23592471
G3400030,1186294740.77,G3400310,510359941.334,439791326.444,4636.9146,4090.1204,799.93835,12601,12601,12601,.37072685,.36797988,.32458696,.063482136
G3400050,2348529606.99,G3400010,1476779754.39,.202840591838,0,0,0,18095,18095,18095,8.6369190e-11,0,0,0
G3400050,2348529606.99,G3400050,2108104792.26,2097496266.7,16127.149,16027,15850.881,18095,18095,18095,.89311039,.89124894,.88571429,.87598127
G3400050,2348529606.99,G3400050,2108104792.26,.202840591838,0,0,0,18095,18095,18095,8.6369190e-11,0,0,0
G3400050,2348529606.99,G3400210,589813518.511,114529324.93,891.68225,1473.4501,1496.5636,18095,18095,18095,.048766397,.049277827,.081428573,.082705915
