gisjoin_1870,cnty_area_1870,gisjoin_1990,cnty_area_1990,cnty_part_area,cnty_part_pop_m2,cnty_part_pop_m3,cnty_part_pop_m4,cnty_part_pop_m5,cnty_part_pop_m6,cnty_pop_m2,cnty_pop_m3,cnty_pop_m4,cnty_pop_m5,cnty_pop_m6,m1_weight,m2_weight,m3_weight,m4_weight,m5_weight,m6_weight
G0100110,1620952829.42,G0101010,2071394565.39,1.39924274657,0,0,0,0,0,24474,24474,24474,21,29,8.6322238e-10,0,0,0,0,0
G0100110,1620952829.42,G0101010,2071394565.39,2878595.28978,30.196177,31.058374,34.479649,0,0,24474,24474,24474,21,29,.0017758661,.0012338064,.0012690355,.0014088277,0,0
G0100110,1620952829.42,G0101090,1740741149.16,.782486507806,0,0,0,0,0,24474,24474,24474,21,29,4.8273241e-10,0,0,0,0,0
G0100110,1620952829.42,G0101090,1740741149.16,1996539.85844,45.294266,46.587563,44.384007,0,0,24474,24474,24474,21,29,.0012317075,.0018507096,.0019035533,.0018135166,0,0
G0100110,1620952829.42,G0101130,1676717238.03,.391034039729,0,0,0,0,0,24474,24474,24474,21,29,2.4123714e-10,0,0,0,0,0
G0100130,2015537974.85,G0100130,2014835521.97,3.71829631831,0,0,0,0,0,14981.001,14981,14981,19,23,1.8448159e-09,0,0,0,0,0
G0100130,2015537974.85,G0100130,2014835521.97,.678312878336,0,0,0,0,0,14981.001,14981,14981,19,23,3.3654185e-10,0,0,0,0,0
G0100130,2015537974.85,G0100130,2014835521.97,2014835516.94,14981.001,14981,14981,19,23,14981.001,14981,14981,19,23,.99965149,1,1,1,1,1
G0100130,2015537974.85,G0100130,2014835521.97,.197359351331,0,0,0,0,0,14981.001,14981,14981,19,23,9.7918944e-11,0,0,0,0,0
G0100130,2015537974.85,G0100130,2014835521.97,.192995646093,0,0,0,0,0,14981.001,14981,14981,19,23,9.5753912e-11,0,0,0,0,0
G0100130,2015537974.85,G0100350,2208016289.69,.197359351331,0,0,0,0,0,14981.001,14981,14981,19,23,9.7918944e-11,0,0,0,0,0
G0100130,2015537974.85,G0100410,1582181145.37,.192995646093,0,0,0,0,0,14981.001,14981,14981,19,23,9.5753912e-11,0,0,0,0,0
G0100130,2015537974.85,G0100410,1582181145.37,.678312878336,0,0,0,0,0,14981.001,14981,14981,19,23,3.3654185e-10,0,0,0,0,0
G0100130,2015537974.85,G0100410,1582181145.37,702452.636879,0,0,0,0,0,14981.001,14981,14981,19,23,.00034851869,0,0,0,0,0
G0100130,2015537974.85,G0101310,2350354980.74,3.71829631831,0,0,0,0,0,14981.001,14981,14981,19,23,1.8448159e-09,0,0,0,0,0
G0100150,1572878154.21,G0100150,1585923967.28,1524560133.46,13518.438,13485.47,13542.347,64,71,13979.999,13980,13980.001,65,72,.96928048,.96698415,.9646259,.96869427,.98461539,.9861111
G0100150,1572878154.21,G0100150,1585923967.28,.6020080717339999,0,0,0,0,0,13979.999,13980,13980.001,65,72,3.8274298e-10,0,0,0,0,0
G0100150,1572878154.21,G0100150,1585923967.28,2.43382810887,0,0,0,0,0,13979.999,13980,13980.001,65,72,1.5473723e-09,0,0,0,0,0
G0100150,1572878154.21,G0100290,1453048943.35,2.43382810887,0,0,0,0,0,13979.999,13980,13980.001,65,72,1.5473723e-09,0,0,0,0,0
G0100150,1572878154.21,G0100290,1453048943.35,19120538.3572,168.64761,180.69388,137.70642,0,0,13979.999,13980,13980.001,65,72,.012156402,.012063492,.01292517,.009850244,0,0
G0100150,1572878154.21,G0100550,1421280067.1,29197470.7364,292.91428,313.83673,299.94751,1,1,13979.999,13980,13980.001,65,72,.018563084,.020952381,.022448979,.02145547,.015384615,.013888889
G0100150,1572878154.21,G0101210,1969058655.63,.6020080717339999,0,0,0,0,0,13979.999,13980,13980.001,65,72,3.8274298e-10,0,0,0,0,0
G0100170,1561233726.66,G0100170,1562061547.49,1561233726.78,17562,17562,17562,969,1565,17562,17562,17562,969,1565,1,1,1,1,1,1
G0100170,1561233726.66,G0100170,1562061547.49,.0104279273913,0,0,0,0,0,17562,17562,17562,969,1565,6.6792865e-12,0,0,0,0,0
G0100170,1561233726.66,G0100810,1594298714.23,.0104279273913,0,0,0,0,0,17562,17562,17562,969,1565,6.6792865e-12,0,0,0,0,0
G0100190,1514525470.23,G0100190,1553882838.62,1507165693.83,11095.163,11091.986,11098.813,13,13,11132,11132.001,11132,13,13,.99514055,.99669087,.99640542,.99701881,1,1
G0100190,1514525470.23,G0100290,1453048943.35,7359778.08039,36.836533,40.014381,33.18681,0,0,11132,11132.001,11132,13,13,.0048594614,.0033090669,.0035945363,.0029812083,0,0
G0100230,2385019602.56,G0100230,2385019602.56,1.5412771487,0,0,0,0,0,12676,12676,12676,0,0,6.4623251e-10,0,0,0,,
G0100230,2385019602.56,G0100230,2385019602.56,1.15286902913,0,0,0,0,0,12676,12676,12676,0,0,4.8337928e-10,0,0,0,,
G0100230,2385019602.56,G0100230,2385019602.56,2385019597.97,12676,12676,12676,0,0,12676,12676,12676,0,0,1,1,1,1,,
G0100230,2385019602.56,G0100230,2385019602.56,2.27125372329,0,0,0,0,0,12676,12676,12676,0,0,9.5229979e-10,0,0,0,,
G0100230,2385019602.56,G0100250,3244024782.63,2.27125372329,0,0,0,0,0,12676,12676,12676,0,0,9.5229979e-10,0,0,0,,
G0100230,2385019602.56,G0100910,2545604373.07,1.15286902913,0,0,0,0,0,12676,12676,12676,0,0,4.8337928e-10,0,0,0,,
G0100230,2385019602.56,G0101290,2819355292.9,1.5412771487,0,0,0,0,0,12676,12676,12676,0,0,6.4623251e-10,0,0,0,,
G0100250,3244024782.63,G0100230,2385019602.56,2.27125372329,0,0,0,0,0,14662.999,14663.001,14662.999,29,30,7.0013451e-10,0,0,0,0,0
G0100250,3244024782.63,G0100250,3244024782.63,.11395702025,0,0,0,0,0,14662.999,14663.001,14662.999,29,30,3.5128282e-11,0,0,0,0,0
G0100250,3244024782.63,G0100250,3244024782.63,3244024780.64,14662.999,14663.001,14662.999,29,30,14662.999,14663.001,14662.999,29,30,1,1,1,1,1,1
G0100250,3244024782.63,G0100250,3244024782.63,.115752739985,0,0,0,0,0,14662.999,14663.001,14662.999,29,30,3.5681829e-11,0,0,0,0,0
G0100250,3244024782.63,G0100250,3244024782.63,2.27125372329,0,0,0,0,0,14662.999,14663.001,14662.999,29,30,7.0013451e-10,0,0,0,0,0
G0100250,3244024782.63,G0100910,2545604373.07,.11395702025,0,0,0,0,0,14662.999,14663.001,14662.999,29,30,3.5128282e-11,0,0,0,0,0
G0100250,3244024782.63,G0100990,2679448014.38,.115752739985,0,0,0,0,0,14662.999,14663.001,14662.999,29,30,3.5681829e-11,0,0,0,0,0
G0100270,1472452470.17,G0100270,1569554966.06,1472452468.37,9560,9560,9560,19,20,9560,9560,9560,19,20,1,1,1,1,1,1
G0100270,1472452470.17,G0100270,1569554966.06,1.15400701197,0,0,0,0,0,9560,9560,9560,19,20,7.8373125e-10,0,0,0,0,0
G0100270,1472452470.17,G0100270,1569554966.06,1.03083331904,0,0,0,0,0,9560,9560,9560,19,20,7.0007916e-10,0,0,0,0,0
G0100270,1472452470.17,G0100290,1453048943.35,1.03083331904,0,0,0,0,0,9560,9560,9560,19,20,7.0007916e-10,0,0,0,0,0
G0100270,1472452470.17,G0101210,1969058655.63,.529926018931,0,0,0,0,0,9560,9560,9560,19,20,3.5989348e-10,0,0,0,0,0
G0100270,1472452470.17,G0101210,1969058655.63,1.15400701197,0,0,0,0,0,9560,9560,9560,19,20,7.8373125e-10,0,0,0,0,0
G0100290,1446855979.45,G0100150,1585923967.28,17073937.7014,82.934479,78.874207,96.70636,1,1,8016.9995,8017,8016.9995,20,20,.011800717,.010344828,.0098383697,.012062662,.050000001,.050000001
G0100290,1446855979.45,G0100150,1585923967.28,.117556655087,0,0,0,0,0,8016.9995,8017,8016.9995,20,20,8.1249729e-11,0,0,0,0,0
G0100290,1446855979.45,G0100190,1553882838.62,4574346.52847,33.173794,33.80323,34.469944,0,0,8016.9995,8017,8016.9995,20,20,.003161577,.0041379314,.0042164437,.0042996067,0,0
G0100290,1446855979.45,G0100270,1569554966.06,361793.882217,5.5289655,5.633872,5.4965906,0,0,8016.9995,8017,8016.9995,20,20,.00025005522,.00068965519,.00070274068,.00068561692,0,0
G0100290,1446855979.45,G0100270,1569554966.06,1.03083331904,0,0,0,0,0,8016.9995,8017,8016.9995,20,20,7.1246437e-10,0,0,0,0,0
G0100290,1446855979.45,G0100290,1453048943.35,.032580675296,0,0,0,0,0,8016.9995,8017,8016.9995,20,20,2.2518258e-11,0,0,0,0,0
G0100290,1446855979.45,G0100290,1453048943.35,.117556655087,0,0,0,0,0,8016.9995,8017,8016.9995,20,20,8.1249729e-11,0,0,0,0,0
G0100290,1446855979.45,G0100290,1453048943.35,1424248260.74,7889.8335,7893.0547,7874.0527,19,19,8016.9995,8017,8016.9995,20,20,.98437458,.98413795,.98453969,.98216957,.94999999,.94999999
G0100290,1446855979.45,G0100290,1453048943.35,1.03083331904,0,0,0,0,0,8016.9995,8017,8016.9995,20,20,7.1246437e-10,0,0,0,0,0
G0100290,1446855979.45,G0101110,1512851496.1,597639.652094,5.5289655,5.633872,6.274087,0,0,8016.9995,8017,8016.9995,20,20,.00041306092,.00068965519,.00070274068,.00078259787,0,0
G0100290,1446855979.45,G0101110,1512851496.1,.032580675296,0,0,0,0,0,8016.9995,8017,8016.9995,20,20,2.2518258e-11,0,0,0,0,0
G0100310,1761461455.31,G0100310,1762457696.71,1.41718526139,0,0,0,0,0,6171.0005,6170.9995,6171,2,2,8.0455081e-10,0,0,0,0,0
G0100310,1761461455.31,G0100310,1762457696.71,.6857180360839999,0,0,0,0,0,6171.0005,6170.9995,6171,2,2,3.8928927e-10,0,0,0,0,0
G0100310,1761461455.31,G0100310,1762457696.71,1761461452.28,6171.0005,6170.9995,6171,2,2,6171.0005,6170.9995,6171,2,2,1,1,1,1,1,1
G0100310,1761461455.31,G0100310,1762457696.71,.942160785162,0,0,0,0,0,6171.0005,6170.9995,6171,2,2,5.3487448e-10,0,0,0,0,0
G0100310,1761461455.31,G0100390,2703631223.29,1.41718526139,0,0,0,0,0,6171.0005,6170.9995,6171,2,2,8.0455081e-10,0,0,0,0,0
G0100310,1761461455.31,G0100410,1582181145.37,.6857180360839999,0,0,0,0,0,6171.0005,6170.9995,6171,2,2,3.8928927e-10,0,0,0,0,0
G0100310,1761461455.31,G0100610,1499378495.07,.942160785162,0,0,0,0,0,6171.0005,6170.9995,6171,2,2,5.3487448e-10,0,0,0,0,0
G0100330,1431416458.59,G0100330,1615154455.12,1431416463.43,12537,12537,12537,2,2,12537,12537,12537,2,2,1,1,1,1,1,1
G0100350,2129183747.57,G0100130,2014835521.97,.197359351331,0,0,0,0,0,9574,9574,9574,11,11,9.2692493e-11,0,0,0,0,0
G0100350,2129183747.57,G0100350,2208016289.69,.197359351331,0,0,0,0,0,9574,9574,9574,11,11,9.2692493e-11,0,0,0,0,0
G0100350,2129183747.57,G0100350,2208016289.69,2129183744.24,9574,9574,9574,11,11,9574,9574,9574,11,11,1,1,1,1,1,1
G0100350,2129183747.57,G0100350,2208016289.69,.242704038898,0,0,0,0,0,9574,9574,9574,11,11,1.1398924e-10,0,0,0,0,0
G0100350,2129183747.57,G0100350,2208016289.69,1.43968229761,0,0,0,0,0,9574,9574,9574,11,11,6.7616629e-10,0,0,0,0,0
G0100350,2129183747.57,G0100530,2468176988.57,1.43968229761,0,0,0,0,0,9574,9574,9574,11,11,6.7616629e-10,0,0,0,0,0
G0100350,2129183747.57,G0100990,2679448014.38,.242704038898,0,0,0,0,0,9574,9574,9574,11,11,1.1398924e-10,0,0,0,0,0
G0100370,1725621706.9,G0100370,1725878253.32,.228769885209,0,0,0,0,0,11945,11944.999,11945,1,1,1.3257244e-10,0,0,0,0,0
G0100370,1725621706.9,G0100370,1725878253.32,1725621705.89,11945,11944.999,11945,1,1,11945,11944.999,11945,1,1,1,1,1,1,1,1
G0100370,1725621706.9,G0100370,1725878253.32,.0383706278592,0,0,0,0,0,11945,11944.999,11945,1,1,2.2235828e-11,0,0,0,0,0
G0100370,1725621706.9,G0100510,1702196113.47,.228769885209,0,0,0,0,0,11945,11944.999,11945,1,1,1.3257244e-10,0,0,0,0,0
G0100370,1725621706.9,G0101230,1984560899.88,.0383706278592,0,0,0,0,0,11945,11944.999,11945,1,1,2.2235828e-11,0,0,0,0,0
G0100390,2722781255.43,G0100310,1762457696.71,1.41718526139,0,0,0,0,0,4868,4868,4868,17,17,5.2049176e-10,0,0,0,0,0
G0100390,2722781255.43,G0100350,2208016289.69,.413984698838,0,0,0,0,0,4868,4868,4868,17,17,1.5204479e-10,0,0,0,0,0
G0100390,2722781255.43,G0100350,2208016289.69,28103883.4516,51.749268,52.715462,53.947548,0,0,4868,4868,4868,17,17,.010321756,.010630499,.010828977,.011082076,0,0
G0100390,2722781255.43,G0100390,2703631223.29,.413984698838,0,0,0,0,0,4868,4868,4868,17,17,1.5204479e-10,0,0,0,0,0
G0100390,2722781255.43,G0100390,2703631223.29,2694677368.89,4816.2505,4815.2847,4814.0522,17,17,4868,4868,4868,17,17,.98967826,.98936945,.98917103,.98891789,1,1
G0100390,2722781255.43,G0100390,2703631223.29,1.41718526139,0,0,0,0,0,4868,4868,4868,17,17,5.2049176e-10,0,0,0,0,0
G0100390,2722781255.43,G0100390,2703631223.29,.375620362788,0,0,0,0,0,4868,4868,4868,17,17,1.3795466e-10,0,0,0,0,0
G0100390,2722781255.43,G0100410,1582181145.37,.375620362788,0,0,0,0,0,4868,4868,4868,17,17,1.3795466e-10,0,0,0,0,0
G0100410,1560710859.77,G0100130,2014835521.97,.192995646093,0,0,0,0,0,11156,11156,11156,8,8,1.2365881e-10,0,0,0,0,0
G0100410,1560710859.77,G0100310,1762457696.71,.6857180360839999,0,0,0,0,0,11156,11156,11156,8,8,4.3936263e-10,0,0,0,0,0
G0100410,1560710859.77,G0100390,2703631223.29,8953849.7152,64.44416,66.142288,65.083794,0,0,11156,11156,11156,8,8,.0057370332,.0057766368,.0059288535,.0058339722,0,0
G0100410,1560710859.77,G0100390,2703631223.29,.375620362788,0,0,0,0,0,11156,11156,11156,8,8,2.4067262e-10,0,0,0,0,0
G0100410,1560710859.77,G0100410,1582181145.37,.6857180360839999,0,0,0,0,0,11156,11156,11156,8,8,4.3936263e-10,0,0,0,0,0
G0100410,1560710859.77,G0100410,1582181145.37,1551049268.89,11084.396,11082.509,11083.416,8,8,11156,11156,11156,8,8,.99380952,.99358153,.99341238,.99349374,1,1
G0100410,1560710859.77,G0100410,1582181145.37,.192995646093,0,0,0,0,0,11156,11156,11156,8,8,1.2365881e-10,0,0,0,0,0
G0100410,1560710859.77,G0100410,1582181145.37,.375620362788,0,0,0,0,0,11156,11156,11156,8,8,2.4067262e-10,0,0,0,0,0
G0100410,1560710859.77,G0100850,1877857235.2,707737.444353,7.1604624,7.3491435,7.4997835,0,0,11156,11156,11156,8,8,.00045347121,.00064184854,.00065876154,.00067226455,0,0
G0100450,1660879699.6,G0100050,2342716427.73,.361295548844,0,0,0,0,0,11325.001,11325.001,11325,7,7,2.1753264e-10,0,0,0,0,0
G0100450,1660879699.6,G0100450,1457342935.36,.487464020425,0,0,0,0,0,11325.001,11325.001,11325,7,7,2.9349748e-10,0,0,0,0,0
G0100450,1660879699.6,G0100450,1457342935.36,1.42798526878,0,0,0,0,0,11325.001,11325.001,11325,7,7,8.5977647e-10,0,0,0,0,0
G0100450,1660879699.6,G0100450,1457342935.36,1457342931.66,9928.1143,9917.9551,9885.4561,7,7,11325.001,11325.001,11325,7,7,.87745243,.87665462,.87575758,.87288797,1,1
G0100450,1660879699.6,G0100450,1457342935.36,.361295548844,0,0,0,0,0,11325.001,11325.001,11325,7,7,2.1753264e-10,0,0,0,0,0
G0100450,1660879699.6,G0100450,1457342935.36,.774720562516,0,0,0,0,0,11325.001,11325.001,11325,7,7,4.6645193e-10,0,0,0,0,0
G0100450,1660879699.6,G0100670,1471981060.2,.774720562516,0,0,0,0,0,11325.001,11325.001,11325,7,7,4.6645193e-10,0,0,0,0,0
G0100450,1660879699.6,G0100690,1506503504.95,1.42798526878,0,0,0,0,0,11325.001,11325.001,11325,7,7,8.5977647e-10,0,0,0,0,0
G0100450,1660879699.6,G0100690,1506503504.95,203536763.997,1396.8864,1407.0455,1439.5436,0,0,11325.001,11325.001,11325,7,7,.12254757,.12334536,.12424242,.12711202,0,0
G0100450,1660879699.6,G0100690,1506503504.95,.487464020425,0,0,0,0,0,11325.001,11325.001,11325,7,7,2.9349748e-10,0,0,0,0,0
G0100470,2679166474.37,G0100210,1814971185.03,106300475.591,1370.8899,1381.7535,1215.7296,0,0,40705,40705,40705.004,71,120,.039676696,.033678662,.033945549,.029866835,0,0
G0100470,2679166474.37,G0100470,2572865998.94,2572865997.33,39334.109,39323.246,39489.273,71,120,40705,40705,40705.004,71,120,.96032327,.96632135,.96605444,.97013313,1,1
G0100470,2679166474.37,G0100470,2572865998.94,.33435967109,0,0,0,0,0,40705,40705,40705.004,71,120,1.2479989e-10,0,0,0,0,0
G0100470,2679166474.37,G0100470,2572865998.94,1.81001155568,0,0,0,0,0,40705,40705,40705.004,71,120,6.7558759e-10,0,0,0,0,0
G0100470,2679166474.37,G0100850,1877857235.2,1.81001155568,0,0,0,0,0,40705,40705,40705.004,71,120,6.7558759e-10,0,0,0,0,0
G0100470,2679166474.37,G0101310,2350354980.74,.33435967109,0,0,0,0,0,40705,40705,40705.004,71,120,1.2479989e-10,0,0,0,0,0
G0100490,2098845471.68,G0100190,1553882838.62,.243613792501,0,0,0,0,0,7126.0005,7126,7126,1,1,1.1607038e-10,0,0,0,0,0
G0100490,2098845471.68,G0100190,1553882838.62,42142796.7037,145.84389,128.36514,136.97456,1,1,7126.0005,7126,7126,1,1,.020079037,.020466443,.018013632,.019221803,1,1
G0100490,2098845471.68,G0100490,2016714373.85,.243613792501,0,0,0,0,0,7126.0005,7126,7126,1,1,1.1607038e-10,0,0,0,0,0
G0100490,2098845471.68,G0100490,2016714373.85,2016714372.74,6847.8794,6862.3311,6829.7075,0,0,7126.0005,7126,7126,1,1,.96086842,.96097094,.96299905,.95842093,0,0
G0100490,2098845471.68,G0100490,2016714373.85,1.2932814562,0,0,0,0,0,7126.0005,7126,7126,1,1,6.1618710e-10,0,0,0,0,0
G0100490,2098845471.68,G0100550,1421280067.1,39988306.5131,132.27702,135.3038,159.31796,0,0,7126.0005,7126,7126,1,1,.019052526,.018562589,.018987343,.022357278,0,0
G0100490,2098845471.68,G0100950,1614161926.26,1.2932814562,0,0,0,0,0,7126.0005,7126,7126,1,1,6.1618710e-10,0,0,0,0,0
G0100510,1702196113.47,G0100370,1725878253.32,.228769885209,0,0,0,0,0,14476.999,14476.999,14476.999,41,53,1.3439690e-10,0,0,0,0,0
G0100510,1702196113.47,G0100510,1702196113.47,.138732552925,0,0,0,0,0,14476.999,14476.999,14476.999,41,53,8.1502097e-11,0,0,0,0,0
G0100510,1702196113.47,G0100510,1702196113.47,1702196110.94,14476.999,14476.999,14476.999,41,53,14476.999,14476.999,14476.999,41,53,1,1,1,1,1,1
G0100510,1702196113.47,G0100510,1702196113.47,.228769885209,0,0,0,0,0,14476.999,14476.999,14476.999,41,53,1.3439690e-10,0,0,0,0,0
G0100510,1702196113.47,G0100510,1702196113.47,.407571129567,0,0,0,0,0,14476.999,14476.999,14476.999,41,53,2.3943841e-10,0,0,0,0,0
G0100510,1702196113.47,G0101010,2071394565.39,.407571129567,0,0,0,0,0,14476.999,14476.999,14476.999,41,53,2.3943841e-10,0,0,0,0,0
G0100510,1702196113.47,G0101230,1984560899.88,.138732552925,0,0,0,0,0,14476.999,14476.999,14476.999,41,53,8.1502097e-11,0,0,0,0,0
G0100530,2518905647.48,G0100350,2208016289.69,1.43968229761,0,0,0,0,0,4041,4041,4041.0002,3,3,5.7155070e-10,0,0,0,0,0
G0100530,2518905647.48,G0100350,2208016289.69,50728657.4106,81.912163,82.140694,85.085175,0,0,4041,4041,4041.0002,3,3,.020139165,.020270271,.020326823,.021055473,0,0
G0100530,2518905647.48,G0100350,2208016289.69,.293612700306,0,0,0,0,0,4041,4041,4041.0002,3,3,1.1656359e-10,0,0,0,0,0
G0100530,2518905647.48,G0100530,2468176988.57,.293612700306,0,0,0,0,0,4041,4041,4041.0002,3,3,1.1656359e-10,0,0,0,0,0
G0100530,2518905647.48,G0100530,2468176988.57,2468176984.3,3959.0879,3958.8594,3955.915,3,3,4041,4041,4041.0002,3,3,.97986084,.97972977,.97967321,.97894454,1,1
G0100530,2518905647.48,G0100530,2468176988.57,1.43968229761,0,0,0,0,0,4041,4041,4041.0002,3,3,5.7155070e-10,0,0,0,0,0
G0100550,1395710080.42,G0100150,1585923967.28,43615788.9465,326.33069,324.90579,332.41394,1,1,10109,10109.001,10109,3,3,.031249892,.032281205,.032140248,.03288297,.33333334,.33333334
G0100550,1395710080.42,G0100550,1421280067.1,1352094290.29,9782.6689,9784.0947,9776.5859,2,2,10109,10109.001,10109,3,3,.96875012,.96771878,.96785969,.96711701,.66666669,.66666669
G0100550,1395710080.42,G0100550,1421280067.1,.431834305954,0,0,0,0,0,10109,10109.001,10109,3,3,3.0940114e-10,0,0,0,0,0
G0100550,1395710080.42,G0101150,1692864873.74,.431834305954,0,0,0,0,0,10109,10109.001,10109,3,3,3.0940114e-10,0,0,0,0,0
G0100550,1395710080.42,G0101150,1692864873.74,.176356640654,0,0,0,0,0,10109,10109.001,10109,3,3,1.2635622e-10,0,0,0,0,0
G0100570,1630006249.86,G0100570,1630006249.86,1630006247.69,7136,7136,7136,3,3,7136,7136,7136,3,3,1,1,1,1,1,1
G0100570,1630006249.86,G0100570,1630006249.86,.778798215659,0,0,0,0,0,7136,7136,7136,3,3,4.7778848e-10,0,0,0,0,0
G0100570,1630006249.86,G0100570,1630006249.86,1.15684364827,0,0,0,0,0,7136,7136,7136,3,3,7.0971728e-10,0,0,0,0,0
G0100570,1630006249.86,G0100930,1925864760.34,1.15684364827,0,0,0,0,0,7136,7136,7136,3,3,7.0971728e-10,0,0,0,0,0
G0100570,1630006249.86,G0101070,2305249596.09,.778798215659,0,0,0,0,0,7136,7136,7136,3,3,4.7778848e-10,0,0,0,0,0
